sample_id,source,Q_pct,q_cpu60,q_cpu61,q_cpu62,q_cpu63,q_cpu64,q_cpu65,q_cpu66,q_cpu67,load_vector
4729,lhs,100,40,40,100,60,90,10,30,50,"60:40,61:40,62:100,63:60,64:90,65:10,66:30,67:50"
4730,lhs,100,40,50,0,40,30,40,0,60,"60:40,61:50,62:0,63:40,64:30,65:40,66:0,67:60"
4731,lhs,100,40,50,20,0,90,60,40,60,"60:40,61:50,62:20,63:0,64:90,65:60,66:40,67:60"
4732,lhs,100,40,50,20,30,50,10,10,10,"60:40,61:50,62:20,63:30,64:50,65:10,66:10,67:10"
4733,lhs,100,40,50,40,60,20,30,60,90,"60:40,61:50,62:40,63:60,64:20,65:30,66:60,67:90"
4734,lhs,100,40,50,60,0,20,20,60,0,"60:40,61:50,62:60,63:0,64:20,65:20,66:60,67:0"
4735,lhs,100,40,50,60,70,60,20,80,40,"60:40,61:50,62:60,63:70,64:60,65:20,66:80,67:40"
4736,lhs,100,40,60,60,0,20,70,90,70,"60:40,61:60,62:60,63:0,64:20,65:70,66:90,67:70"
4737,lhs,100,40,60,70,20,40,100,70,0,"60:40,61:60,62:70,63:20,64:40,65:100,66:70,67:0"
4738,lhs,100,40,70,0,70,60,100,10,40,"60:40,61:70,62:0,63:70,64:60,65:100,66:10,67:40"
4739,lhs,100,40,70,20,80,30,80,80,50,"60:40,61:70,62:20,63:80,64:30,65:80,66:80,67:50"
4740,lhs,100,40,80,10,40,70,100,100,40,"60:40,61:80,62:10,63:40,64:70,65:100,66:100,67:40"
4741,lhs,100,40,80,10,70,40,0,10,90,"60:40,61:80,62:10,63:70,64:40,65:0,66:10,67:90"
4742,lhs,100,40,80,20,0,80,20,10,0,"60:40,61:80,62:20,63:0,64:80,65:20,66:10,67:0"
4743,lhs,100,40,80,30,0,100,90,100,90,"60:40,61:80,62:30,63:0,64:100,65:90,66:100,67:90"
4744,lhs,100,40,80,30,10,50,50,20,100,"60:40,61:80,62:30,63:10,64:50,65:50,66:20,67:100"
4745,lhs,100,40,80,90,90,80,90,40,20,"60:40,61:80,62:90,63:90,64:80,65:90,66:40,67:20"
4746,lhs,100,40,80,100,40,10,40,30,100,"60:40,61:80,62:100,63:40,64:10,65:40,66:30,67:100"
4747,lhs,100,40,90,10,50,20,80,10,60,"60:40,61:90,62:10,63:50,64:20,65:80,66:10,67:60"
4748,lhs,100,40,90,20,90,0,0,40,40,"60:40,61:90,62:20,63:90,64:0,65:0,66:40,67:40"
4749,lhs,100,40,100,0,60,80,30,30,70,"60:40,61:100,62:0,63:60,64:80,65:30,66:30,67:70"
4750,lhs,100,40,100,90,60,100,40,100,40,"60:40,61:100,62:90,63:60,64:100,65:40,66:100,67:40"
4751,lhs,100,50,0,10,10,30,40,100,0,"60:50,61:0,62:10,63:10,64:30,65:40,66:100,67:0"
4752,lhs,100,50,0,20,100,40,10,0,30,"60:50,61:0,62:20,63:100,64:40,65:10,66:0,67:30"
4753,lhs,100,50,0,30,0,60,10,80,0,"60:50,61:0,62:30,63:0,64:60,65:10,66:80,67:0"
4754,lhs,100,50,0,80,40,30,80,90,70,"60:50,61:0,62:80,63:40,64:30,65:80,66:90,67:70"
4755,lhs,100,50,0,80,50,60,100,50,90,"60:50,61:0,62:80,63:50,64:60,65:100,66:50,67:90"
4756,lhs,100,50,10,0,10,80,30,50,60,"60:50,61:10,62:0,63:10,64:80,65:30,66:50,67:60"
4757,lhs,100,50,10,60,0,90,60,0,60,"60:50,61:10,62:60,63:0,64:90,65:60,66:0,67:60"
4758,lhs,100,50,20,10,10,90,50,60,50,"60:50,61:20,62:10,63:10,64:90,65:50,66:60,67:50"
4759,lhs,100,50,20,60,40,80,70,10,20,"60:50,61:20,62:60,63:40,64:80,65:70,66:10,67:20"
4760,lhs,100,50,20,90,70,30,20,30,90,"60:50,61:20,62:90,63:70,64:30,65:20,66:30,67:90"
4761,lhs,100,50,30,10,10,0,90,40,40,"60:50,61:30,62:10,63:10,64:0,65:90,66:40,67:40"
4762,lhs,100,50,30,10,90,70,10,20,50,"60:50,61:30,62:10,63:90,64:70,65:10,66:20,67:50"
4763,lhs,100,50,30,50,60,90,30,0,50,"60:50,61:30,62:50,63:60,64:90,65:30,66:0,67:50"
4764,lhs,100,50,40,30,30,20,40,70,50,"60:50,61:40,62:30,63:30,64:20,65:40,66:70,67:50"
4765,lhs,100,50,40,50,30,80,10,10,90,"60:50,61:40,62:50,63:30,64:80,65:10,66:10,67:90"
4766,lhs,100,50,40,70,30,30,0,40,80,"60:50,61:40,62:70,63:30,64:30,65:0,66:40,67:80"
4767,lhs,100,50,50,40,50,20,10,20,50,"60:50,61:50,62:40,63:50,64:20,65:10,66:20,67:50"
4768,lhs,100,50,50,50,70,50,40,30,10,"60:50,61:50,62:50,63:70,64:50,65:40,66:30,67:10"
4769,lhs,100,50,50,60,20,10,100,100,80,"60:50,61:50,62:60,63:20,64:10,65:100,66:100,67:80"
4770,lhs,100,50,50,100,30,60,70,80,80,"60:50,61:50,62:100,63:30,64:60,65:70,66:80,67:80"
4771,lhs,100,50,60,0,40,0,0,10,30,"60:50,61:60,62:0,63:40,64:0,65:0,66:10,67:30"
4772,lhs,100,50,60,0,40,40,20,90,10,"60:50,61:60,62:0,63:40,64:40,65:20,66:90,67:10"
4773,lhs,100,50,60,0,50,60,0,60,40,"60:50,61:60,62:0,63:50,64:60,65:0,66:60,67:40"
4774,lhs,100,50,60,40,10,100,90,20,20,"60:50,61:60,62:40,63:10,64:100,65:90,66:20,67:20"
4775,lhs,100,50,60,80,100,40,50,100,70,"60:50,61:60,62:80,63:100,64:40,65:50,66:100,67:70"
4776,lhs,100,50,70,0,40,30,10,90,100,"60:50,61:70,62:0,63:40,64:30,65:10,66:90,67:100"
4777,lhs,100,50,70,40,80,60,0,100,50,"60:50,61:70,62:40,63:80,64:60,65:0,66:100,67:50"
4778,lhs,100,50,80,10,60,100,10,90,20,"60:50,61:80,62:10,63:60,64:100,65:10,66:90,67:20"
4779,lhs,100,50,80,40,60,0,30,80,100,"60:50,61:80,62:40,63:60,64:0,65:30,66:80,67:100"
4780,lhs,100,50,80,40,70,60,60,100,0,"60:50,61:80,62:40,63:70,64:60,65:60,66:100,67:0"
4781,lhs,100,50,80,40,90,10,70,70,20,"60:50,61:80,62:40,63:90,64:10,65:70,66:70,67:20"
4782,lhs,100,50,80,50,20,60,60,30,80,"60:50,61:80,62:50,63:20,64:60,65:60,66:30,67:80"
4783,lhs,100,50,80,70,0,40,20,20,10,"60:50,61:80,62:70,63:0,64:40,65:20,66:20,67:10"
4784,lhs,100,50,80,70,10,20,10,40,70,"60:50,61:80,62:70,63:10,64:20,65:10,66:40,67:70"
4785,lhs,100,50,80,70,50,40,40,60,30,"60:50,61:80,62:70,63:50,64:40,65:40,66:60,67:30"
4786,lhs,100,50,90,40,100,20,70,30,90,"60:50,61:90,62:40,63:100,64:20,65:70,66:30,67:90"
4787,lhs,100,50,90,50,50,0,0,60,20,"60:50,61:90,62:50,63:50,64:0,65:0,66:60,67:20"
4788,lhs,100,50,90,70,100,80,90,100,90,"60:50,61:90,62:70,63:100,64:80,65:90,66:100,67:90"
4789,lhs,100,50,90,80,50,50,40,50,90,"60:50,61:90,62:80,63:50,64:50,65:40,66:50,67:90"
4790,lhs,100,50,100,20,60,10,10,20,60,"60:50,61:100,62:20,63:60,64:10,65:10,66:20,67:60"
4791,lhs,100,50,100,50,90,70,50,0,100,"60:50,61:100,62:50,63:90,64:70,65:50,66:0,67:100"
4792,lhs,100,50,100,70,30,40,70,0,90,"60:50,61:100,62:70,63:30,64:40,65:70,66:0,67:90"
4793,lhs,100,50,100,70,50,60,80,20,20,"60:50,61:100,62:70,63:50,64:60,65:80,66:20,67:20"
4794,lhs,100,50,100,100,100,0,20,30,80,"60:50,61:100,62:100,63:100,64:0,65:20,66:30,67:80"
4795,lhs,100,60,0,20,90,70,80,50,70,"60:60,61:0,62:20,63:90,64:70,65:80,66:50,67:70"
4796,lhs,100,60,0,60,60,10,70,100,60,"60:60,61:0,62:60,63:60,64:10,65:70,66:100,67:60"
4797,lhs,100,60,0,70,90,90,90,50,80,"60:60,61:0,62:70,63:90,64:90,65:90,66:50,67:80"
4798,lhs,100,60,0,80,20,20,80,20,20,"60:60,61:0,62:80,63:20,64:20,65:80,66:20,67:20"
4799,lhs,100,60,0,80,100,50,60,0,100,"60:60,61:0,62:80,63:100,64:50,65:60,66:0,67:100"
4800,lhs,100,60,0,90,100,90,70,50,10,"60:60,61:0,62:90,63:100,64:90,65:70,66:50,67:10"
4801,lhs,100,60,10,40,100,70,80,80,0,"60:60,61:10,62:40,63:100,64:70,65:80,66:80,67:0"
4802,lhs,100,60,10,90,0,40,10,30,30,"60:60,61:10,62:90,63:0,64:40,65:10,66:30,67:30"
4803,lhs,100,60,20,90,30,50,80,100,60,"60:60,61:20,62:90,63:30,64:50,65:80,66:100,67:60"
4804,lhs,100,60,20,100,40,0,100,0,30,"60:60,61:20,62:100,63:40,64:0,65:100,66:0,67:30"
4805,lhs,100,60,30,70,90,50,10,90,60,"60:60,61:30,62:70,63:90,64:50,65:10,66:90,67:60"
4806,lhs,100,60,30,80,80,60,10,20,40,"60:60,61:30,62:80,63:80,64:60,65:10,66:20,67:40"
4807,lhs,100,60,40,10,40,10,90,0,40,"60:60,61:40,62:10,63:40,64:10,65:90,66:0,67:40"
4808,lhs,100,60,40,20,0,90,20,10,10,"60:60,61:40,62:20,63:0,64:90,65:20,66:10,67:10"
4809,lhs,100,60,40,40,40,0,50,80,100,"60:60,61:40,62:40,63:40,64:0,65:50,66:80,67:100"
4810,lhs,100,60,40,50,80,50,60,40,80,"60:60,61:40,62:50,63:80,64:50,65:60,66:40,67:80"
4811,lhs,100,60,40,70,90,70,10,40,70,"60:60,61:40,62:70,63:90,64:70,65:10,66:40,67:70"
4812,lhs,100,60,50,90,30,40,70,80,70,"60:60,61:50,62:90,63:30,64:40,65:70,66:80,67:70"
4813,lhs,100,60,60,70,0,10,0,20,70,"60:60,61:60,62:70,63:0,64:10,65:0,66:20,67:70"
4814,lhs,100,60,60,80,60,40,10,20,0,"60:60,61:60,62:80,63:60,64:40,65:10,66:20,67:0"
4815,lhs,100,60,60,90,10,50,100,60,20,"60:60,61:60,62:90,63:10,64:50,65:100,66:60,67:20"
4816,lhs,100,60,70,60,50,100,50,30,0,"60:60,61:70,62:60,63:50,64:100,65:50,66:30,67:0"
4817,lhs,100,60,70,100,10,60,70,0,90,"60:60,61:70,62:100,63:10,64:60,65:70,66:0,67:90"
4818,lhs,100,60,70,100,100,60,60,50,10,"60:60,61:70,62:100,63:100,64:60,65:60,66:50,67:10"
4819,lhs,100,60,80,0,30,80,50,20,40,"60:60,61:80,62:0,63:30,64:80,65:50,66:20,67:40"
4820,lhs,100,60,80,10,70,0,50,0,10,"60:60,61:80,62:10,63:70,64:0,65:50,66:0,67:10"
4821,lhs,100,60,80,40,10,10,50,10,80,"60:60,61:80,62:40,63:10,64:10,65:50,66:10,67:80"
4822,lhs,100,60,80,90,40,50,80,50,20,"60:60,61:80,62:90,63:40,64:50,65:80,66:50,67:20"
4823,lhs,100,60,80,100,60,30,30,50,30,"60:60,61:80,62:100,63:60,64:30,65:30,66:50,67:30"
4824,lhs,100,60,80,100,60,70,100,40,50,"60:60,61:80,62:100,63:60,64:70,65:100,66:40,67:50"
4825,lhs,100,60,90,20,70,60,10,70,10,"60:60,61:90,62:20,63:70,64:60,65:10,66:70,67:10"
4826,lhs,100,60,90,20,80,80,100,0,60,"60:60,61:90,62:20,63:80,64:80,65:100,66:0,67:60"
4827,lhs,100,60,90,30,70,0,50,20,100,"60:60,61:90,62:30,63:70,64:0,65:50,66:20,67:100"
4828,lhs,100,60,90,50,100,0,0,0,20,"60:60,61:90,62:50,63:100,64:0,65:0,66:0,67:20"
4829,lhs,100,60,90,60,30,80,90,30,70,"60:60,61:90,62:60,63:30,64:80,65:90,66:30,67:70"
4830,lhs,100,60,100,50,50,10,10,80,50,"60:60,61:100,62:50,63:50,64:10,65:10,66:80,67:50"
4831,lhs,100,60,100,50,90,70,80,0,20,"60:60,61:100,62:50,63:90,64:70,65:80,66:0,67:20"
4832,lhs,100,60,100,80,50,20,10,0,40,"60:60,61:100,62:80,63:50,64:20,65:10,66:0,67:40"
4833,lhs,100,60,100,100,10,40,0,70,30,"60:60,61:100,62:100,63:10,64:40,65:0,66:70,67:30"
4834,lhs,100,70,0,40,90,100,0,40,80,"60:70,61:0,62:40,63:90,64:100,65:0,66:40,67:80"
4835,lhs,100,70,0,80,80,80,20,20,100,"60:70,61:0,62:80,63:80,64:80,65:20,66:20,67:100"
4836,lhs,100,70,10,0,10,40,60,100,40,"60:70,61:10,62:0,63:10,64:40,65:60,66:100,67:40"
4837,lhs,100,70,10,40,30,100,50,10,60,"60:70,61:10,62:40,63:30,64:100,65:50,66:10,67:60"
4838,lhs,100,70,10,60,30,70,40,80,70,"60:70,61:10,62:60,63:30,64:70,65:40,66:80,67:70"
4839,lhs,100,70,10,60,60,100,60,70,30,"60:70,61:10,62:60,63:60,64:100,65:60,66:70,67:30"
4840,lhs,100,70,20,30,0,80,0,10,10,"60:70,61:20,62:30,63:0,64:80,65:0,66:10,67:10"
4841,lhs,100,70,20,90,30,40,0,20,50,"60:70,61:20,62:90,63:30,64:40,65:0,66:20,67:50"
4842,lhs,100,70,20,90,30,60,60,60,0,"60:70,61:20,62:90,63:30,64:60,65:60,66:60,67:0"
4843,lhs,100,70,40,50,90,40,100,90,80,"60:70,61:40,62:50,63:90,64:40,65:100,66:90,67:80"
4844,lhs,100,70,40,80,50,50,40,70,0,"60:70,61:40,62:80,63:50,64:50,65:40,66:70,67:0"
4845,lhs,100,70,40,90,20,70,40,30,50,"60:70,61:40,62:90,63:20,64:70,65:40,66:30,67:50"
4846,lhs,100,70,40,90,40,40,0,30,60,"60:70,61:40,62:90,63:40,64:40,65:0,66:30,67:60"
4847,lhs,100,70,50,0,20,100,100,30,60,"60:70,61:50,62:0,63:20,64:100,65:100,66:30,67:60"
4848,lhs,100,70,50,20,80,90,10,90,40,"60:70,61:50,62:20,63:80,64:90,65:10,66:90,67:40"
4849,lhs,100,70,50,70,10,30,10,0,30,"60:70,61:50,62:70,63:10,64:30,65:10,66:0,67:30"
4850,lhs,100,70,50,90,40,0,40,10,80,"60:70,61:50,62:90,63:40,64:0,65:40,66:10,67:80"
4851,lhs,100,70,60,70,90,20,40,10,40,"60:70,61:60,62:70,63:90,64:20,65:40,66:10,67:40"
4852,lhs,100,70,60,90,40,80,80,40,60,"60:70,61:60,62:90,63:40,64:80,65:80,66:40,67:60"
4853,lhs,100,70,60,90,70,100,40,80,50,"60:70,61:60,62:90,63:70,64:100,65:40,66:80,67:50"
4854,lhs,100,70,60,100,60,70,70,100,80,"60:70,61:60,62:100,63:60,64:70,65:70,66:100,67:80"
4855,lhs,100,70,60,100,60,80,40,30,50,"60:70,61:60,62:100,63:60,64:80,65:40,66:30,67:50"
4856,lhs,100,70,70,10,40,50,30,90,20,"60:70,61:70,62:10,63:40,64:50,65:30,66:90,67:20"
4857,lhs,100,70,70,20,30,60,20,60,0,"60:70,61:70,62:20,63:30,64:60,65:20,66:60,67:0"
4858,lhs,100,70,70,30,70,90,80,70,100,"60:70,61:70,62:30,63:70,64:90,65:80,66:70,67:100"
4859,lhs,100,70,70,60,70,10,80,30,70,"60:70,61:70,62:60,63:70,64:10,65:80,66:30,67:70"
4860,lhs,100,70,70,90,0,90,40,50,90,"60:70,61:70,62:90,63:0,64:90,65:40,66:50,67:90"
4861,lhs,100,70,80,0,40,80,30,50,60,"60:70,61:80,62:0,63:40,64:80,65:30,66:50,67:60"
4862,lhs,100,70,80,20,10,80,10,80,10,"60:70,61:80,62:20,63:10,64:80,65:10,66:80,67:10"
4863,lhs,100,70,80,30,60,90,60,20,20,"60:70,61:80,62:30,63:60,64:90,65:60,66:20,67:20"
4864,lhs,100,70,80,90,90,70,20,90,50,"60:70,61:80,62:90,63:90,64:70,65:20,66:90,67:50"
4865,lhs,100,70,80,100,20,40,20,100,0,"60:70,61:80,62:100,63:20,64:40,65:20,66:100,67:0"
4866,lhs,100,70,90,10,20,30,10,80,80,"60:70,61:90,62:10,63:20,64:30,65:10,66:80,67:80"
4867,lhs,100,70,90,20,40,90,10,10,0,"60:70,61:90,62:20,63:40,64:90,65:10,66:10,67:0"
4868,lhs,100,70,90,60,100,30,80,0,50,"60:70,61:90,62:60,63:100,64:30,65:80,66:0,67:50"
4869,lhs,100,70,90,80,100,100,0,20,90,"60:70,61:90,62:80,63:100,64:100,65:0,66:20,67:90"
4870,lhs,100,70,100,40,100,90,40,100,70,"60:70,61:100,62:40,63:100,64:90,65:40,66:100,67:70"
4871,lhs,100,70,100,90,0,40,20,60,80,"60:70,61:100,62:90,63:0,64:40,65:20,66:60,67:80"
4872,lhs,100,80,0,10,90,60,30,60,90,"60:80,61:0,62:10,63:90,64:60,65:30,66:60,67:90"
4873,lhs,100,80,0,30,70,20,80,0,70,"60:80,61:0,62:30,63:70,64:20,65:80,66:0,67:70"
4874,lhs,100,80,0,30,70,70,100,20,100,"60:80,61:0,62:30,63:70,64:70,65:100,66:20,67:100"
4875,lhs,100,80,0,60,40,90,100,60,40,"60:80,61:0,62:60,63:40,64:90,65:100,66:60,67:40"
4876,lhs,100,80,10,20,0,30,70,80,100,"60:80,61:10,62:20,63:0,64:30,65:70,66:80,67:100"
4877,lhs,100,80,10,70,60,100,10,20,70,"60:80,61:10,62:70,63:60,64:100,65:10,66:20,67:70"
4878,lhs,100,80,10,90,30,30,70,10,100,"60:80,61:10,62:90,63:30,64:30,65:70,66:10,67:100"
4879,lhs,100,80,10,90,90,50,90,60,90,"60:80,61:10,62:90,63:90,64:50,65:90,66:60,67:90"
4880,lhs,100,80,10,100,50,60,100,60,90,"60:80,61:10,62:100,63:50,64:60,65:100,66:60,67:90"
4881,lhs,100,80,20,20,50,20,90,30,40,"60:80,61:20,62:20,63:50,64:20,65:90,66:30,67:40"
4882,lhs,100,80,20,40,70,50,20,10,10,"60:80,61:20,62:40,63:70,64:50,65:20,66:10,67:10"
4883,lhs,100,80,20,40,80,40,90,40,50,"60:80,61:20,62:40,63:80,64:40,65:90,66:40,67:50"
4884,lhs,100,80,20,70,30,30,80,70,80,"60:80,61:20,62:70,63:30,64:30,65:80,66:70,67:80"
4885,lhs,100,80,20,80,0,40,40,10,90,"60:80,61:20,62:80,63:0,64:40,65:40,66:10,67:90"
4886,lhs,100,80,30,0,50,80,0,60,70,"60:80,61:30,62:0,63:50,64:80,65:0,66:60,67:70"
4887,lhs,100,80,30,60,10,100,40,60,100,"60:80,61:30,62:60,63:10,64:100,65:40,66:60,67:100"
4888,lhs,100,80,30,70,100,30,80,10,90,"60:80,61:30,62:70,63:100,64:30,65:80,66:10,67:90"
4889,lhs,100,80,30,90,70,90,30,20,80,"60:80,61:30,62:90,63:70,64:90,65:30,66:20,67:80"
4890,lhs,100,80,40,0,90,20,90,50,20,"60:80,61:40,62:0,63:90,64:20,65:90,66:50,67:20"
4891,lhs,100,80,40,20,20,10,0,10,40,"60:80,61:40,62:20,63:20,64:10,65:0,66:10,67:40"
4892,lhs,100,80,40,20,90,100,80,100,10,"60:80,61:40,62:20,63:90,64:100,65:80,66:100,67:10"
4893,lhs,100,80,40,80,50,80,100,20,80,"60:80,61:40,62:80,63:50,64:80,65:100,66:20,67:80"
4894,lhs,100,80,50,0,20,50,80,40,0,"60:80,61:50,62:0,63:20,64:50,65:80,66:40,67:0"
4895,lhs,100,80,50,60,20,40,60,40,30,"60:80,61:50,62:60,63:20,64:40,65:60,66:40,67:30"
4896,lhs,100,80,50,70,50,90,10,0,80,"60:80,61:50,62:70,63:50,64:90,65:10,66:0,67:80"
4897,lhs,100,80,50,90,80,80,70,10,90,"60:80,61:50,62:90,63:80,64:80,65:70,66:10,67:90"
4898,lhs,100,80,60,20,10,80,100,10,0,"60:80,61:60,62:20,63:10,64:80,65:100,66:10,67:0"
4899,lhs,100,80,60,20,50,50,60,100,20,"60:80,61:60,62:20,63:50,64:50,65:60,66:100,67:20"
4900,lhs,100,80,60,40,80,80,40,20,0,"60:80,61:60,62:40,63:80,64:80,65:40,66:20,67:0"
4901,lhs,100,80,60,50,30,0,10,40,90,"60:80,61:60,62:50,63:30,64:0,65:10,66:40,67:90"
4902,lhs,100,80,70,0,20,60,10,50,40,"60:80,61:70,62:0,63:20,64:60,65:10,66:50,67:40"
4903,lhs,100,80,70,20,10,60,60,20,30,"60:80,61:70,62:20,63:10,64:60,65:60,66:20,67:30"
4904,lhs,100,80,70,70,40,30,70,50,40,"60:80,61:70,62:70,63:40,64:30,65:70,66:50,67:40"
4905,lhs,100,80,80,40,50,0,0,10,90,"60:80,61:80,62:40,63:50,64:0,65:0,66:10,67:90"
4906,lhs,100,80,90,20,80,50,70,60,0,"60:80,61:90,62:20,63:80,64:50,65:70,66:60,67:0"
4907,lhs,100,80,90,40,80,0,80,70,50,"60:80,61:90,62:40,63:80,64:0,65:80,66:70,67:50"
4908,lhs,100,80,90,40,100,100,70,100,70,"60:80,61:90,62:40,63:100,64:100,65:70,66:100,67:70"
4909,lhs,100,80,90,60,0,90,20,0,60,"60:80,61:90,62:60,63:0,64:90,65:20,66:0,67:60"
4910,lhs,100,80,90,60,90,80,10,0,20,"60:80,61:90,62:60,63:90,64:80,65:10,66:0,67:20"
4911,lhs,100,80,100,0,70,10,40,30,70,"60:80,61:100,62:0,63:70,64:10,65:40,66:30,67:70"
4912,lhs,100,80,100,0,70,100,100,0,0,"60:80,61:100,62:0,63:70,64:100,65:100,66:0,67:0"
4913,lhs,100,80,100,10,10,70,0,70,80,"60:80,61:100,62:10,63:10,64:70,65:0,66:70,67:80"
4914,lhs,100,90,0,0,10,0,0,30,0,"60:90,61:0,62:0,63:10,64:0,65:0,66:30,67:0"
4915,lhs,100,90,0,40,10,40,30,100,80,"60:90,61:0,62:40,63:10,64:40,65:30,66:100,67:80"
4916,lhs,100,90,0,60,50,50,0,100,30,"60:90,61:0,62:60,63:50,64:50,65:0,66:100,67:30"
4917,lhs,100,90,0,70,60,50,60,0,50,"60:90,61:0,62:70,63:60,64:50,65:60,66:0,67:50"
4918,lhs,100,90,0,80,80,90,0,20,70,"60:90,61:0,62:80,63:80,64:90,65:0,66:20,67:70"
4919,lhs,100,90,10,10,100,50,50,90,0,"60:90,61:10,62:10,63:100,64:50,65:50,66:90,67:0"
4920,lhs,100,90,10,20,30,40,40,60,0,"60:90,61:10,62:20,63:30,64:40,65:40,66:60,67:0"
4921,lhs,100,90,10,80,40,60,100,70,40,"60:90,61:10,62:80,63:40,64:60,65:100,66:70,67:40"
4922,lhs,100,90,20,30,30,40,40,40,40,"60:90,61:20,62:30,63:30,64:40,65:40,66:40,67:40"
4923,lhs,100,90,20,40,40,100,70,30,20,"60:90,61:20,62:40,63:40,64:100,65:70,66:30,67:20"
4924,lhs,100,90,20,70,60,50,100,50,60,"60:90,61:20,62:70,63:60,64:50,65:100,66:50,67:60"
4925,lhs,100,90,20,80,60,100,0,40,20,"60:90,61:20,62:80,63:60,64:100,65:0,66:40,67:20"
4926,lhs,100,90,20,80,90,0,20,100,40,"60:90,61:20,62:80,63:90,64:0,65:20,66:100,67:40"
4927,lhs,100,90,20,100,20,40,10,70,50,"60:90,61:20,62:100,63:20,64:40,65:10,66:70,67:50"
4928,lhs,100,90,30,20,30,20,70,100,60,"60:90,61:30,62:20,63:30,64:20,65:70,66:100,67:60"
4929,lhs,100,90,30,40,0,90,30,80,10,"60:90,61:30,62:40,63:0,64:90,65:30,66:80,67:10"
4930,lhs,100,90,30,50,50,10,80,20,80,"60:90,61:30,62:50,63:50,64:10,65:80,66:20,67:80"
4931,lhs,100,90,30,60,30,10,80,0,40,"60:90,61:30,62:60,63:30,64:10,65:80,66:0,67:40"
4932,lhs,100,90,30,90,80,50,50,30,40,"60:90,61:30,62:90,63:80,64:50,65:50,66:30,67:40"
4933,lhs,100,90,40,0,90,30,60,0,80,"60:90,61:40,62:0,63:90,64:30,65:60,66:0,67:80"
4934,lhs,100,90,40,20,0,60,60,40,30,"60:90,61:40,62:20,63:0,64:60,65:60,66:40,67:30"
4935,lhs,100,90,40,70,0,70,30,40,30,"60:90,61:40,62:70,63:0,64:70,65:30,66:40,67:30"
4936,lhs,100,90,50,0,0,30,0,60,70,"60:90,61:50,62:0,63:0,64:30,65:0,66:60,67:70"
4937,lhs,100,90,50,10,50,50,30,30,0,"60:90,61:50,62:10,63:50,64:50,65:30,66:30,67:0"
4938,lhs,100,90,50,90,60,50,60,80,40,"60:90,61:50,62:90,63:60,64:50,65:60,66:80,67:40"
4939,lhs,100,90,60,30,40,10,90,80,40,"60:90,61:60,62:30,63:40,64:10,65:90,66:80,67:40"
4940,lhs,100,90,60,30,40,80,70,50,60,"60:90,61:60,62:30,63:40,64:80,65:70,66:50,67:60"
4941,lhs,100,90,60,50,40,20,70,100,70,"60:90,61:60,62:50,63:40,64:20,65:70,66:100,67:70"
4942,lhs,100,90,60,90,40,50,30,70,0,"60:90,61:60,62:90,63:40,64:50,65:30,66:70,67:0"
4943,lhs,100,90,70,40,90,50,90,0,40,"60:90,61:70,62:40,63:90,64:50,65:90,66:0,67:40"
4944,lhs,100,90,70,90,40,60,50,30,20,"60:90,61:70,62:90,63:40,64:60,65:50,66:30,67:20"
4945,lhs,100,90,70,100,80,90,40,40,30,"60:90,61:70,62:100,63:80,64:90,65:40,66:40,67:30"
4946,lhs,100,90,80,70,50,40,30,20,30,"60:90,61:80,62:70,63:50,64:40,65:30,66:20,67:30"
4947,lhs,100,90,80,80,100,90,20,80,50,"60:90,61:80,62:80,63:100,64:90,65:20,66:80,67:50"
4948,lhs,100,90,80,90,60,70,100,30,100,"60:90,61:80,62:90,63:60,64:70,65:100,66:30,67:100"
4949,lhs,100,90,90,30,60,100,10,80,10,"60:90,61:90,62:30,63:60,64:100,65:10,66:80,67:10"
4950,lhs,100,90,90,40,50,10,100,80,20,"60:90,61:90,62:40,63:50,64:10,65:100,66:80,67:20"
4951,lhs,100,90,90,50,60,90,50,90,50,"60:90,61:90,62:50,63:60,64:90,65:50,66:90,67:50"
4952,lhs,100,90,90,50,100,80,100,40,10,"60:90,61:90,62:50,63:100,64:80,65:100,66:40,67:10"
4953,lhs,100,90,90,100,90,70,30,10,40,"60:90,61:90,62:100,63:90,64:70,65:30,66:10,67:40"
4954,lhs,100,90,100,70,20,10,0,20,20,"60:90,61:100,62:70,63:20,64:10,65:0,66:20,67:20"
4955,lhs,100,90,100,80,70,30,90,20,60,"60:90,61:100,62:80,63:70,64:30,65:90,66:20,67:60"
4956,lhs,100,90,100,100,60,30,40,0,70,"60:90,61:100,62:100,63:60,64:30,65:40,66:0,67:70"
4957,lhs,100,100,0,70,60,80,70,0,40,"60:100,61:0,62:70,63:60,64:80,65:70,66:0,67:40"
4958,lhs,100,100,10,0,40,0,30,60,90,"60:100,61:10,62:0,63:40,64:0,65:30,66:60,67:90"
4959,lhs,100,100,10,30,60,30,10,60,90,"60:100,61:10,62:30,63:60,64:30,65:10,66:60,67:90"
4960,lhs,100,100,10,90,40,50,20,80,0,"60:100,61:10,62:90,63:40,64:50,65:20,66:80,67:0"
4961,lhs,100,100,20,0,0,40,80,50,20,"60:100,61:20,62:0,63:0,64:40,65:80,66:50,67:20"
4962,lhs,100,100,20,0,30,20,20,100,20,"60:100,61:20,62:0,63:30,64:20,65:20,66:100,67:20"
4963,lhs,100,100,20,10,10,80,10,100,40,"60:100,61:20,62:10,63:10,64:80,65:10,66:100,67:40"
4964,lhs,100,100,20,40,20,100,70,80,10,"60:100,61:20,62:40,63:20,64:100,65:70,66:80,67:10"
